timestamp,poi,x,y,z,qw,qx,qy,qz,vx,vy,vz,roll,pitch,yaw,gimbal_pitch,radio_min,radio_max
943359966,0,-0.531041,-0.791512,0.372495,0.657196,-0.00490754,-0.0176496,0.753497,0.0923514,-0.151309,-0.039184,-0.0330585,-0.0158035,1.70738,0.0145878,0,0
943393166,0,-0.526253,-0.787549,0.371384,0.657718,-0.00337752,-0.0185834,0.753027,0.0972036,-0.154792,-0.0380316,-0.0324423,-0.0193598,1.70602,0.0197684,0,0
943426284,0,-0.520221,-0.782814,0.370492,0.6582,-0.00426419,-0.0173422,0.752631,0.0891228,-0.177377,-0.0291545,-0.0317276,-0.0164113,1.70472,0.0135243,0,0
943463181,0,-0.514396,-0.778905,0.36983,0.658216,-0.00606132,-0.0143581,0.752668,0.0842743,-0.190857,-0.0296042,-0.0295989,-0.00977738,1.70463,0.0135243,0,0
943495937,0,-0.508041,-0.775339,0.369111,0.657712,-0.00472151,-0.011098,0.753173,0.0716101,-0.188911,-0.0238003,-0.0229309,-0.00748642,1.706,0.00772433,0,0
943524064,0,-0.501754,-0.772332,0.368968,0.657116,-0.00424315,-0.0128082,0.753668,0.058848,-0.185255,-0.00184587,-0.0248867,-0.0104373,1.70759,0.0114882,0,0
943562497,0,-0.495248,-0.769559,0.369075,0.656637,-0.00373403,-0.0141584,0.754064,0.050853,-0.207322,-0.00646381,-0.0262617,-0.0129628,1.70887,0.0114882,0,0
943595569,0,-0.48742,-0.766594,0.368911,0.656277,-0.000206136,-0.0107631,0.754443,0.045398,-0.195564,-0.00680726,-0.0165132,-0.0138166,1.70986,0.0134708,0,0
943624281,0,-0.480391,-0.764232,0.36872,0.656252,0.00692129,-0.00227266,0.754507,0.0324454,-0.217024,-0.00371193,0.0056553,-0.0134276,1.70983,0.0135401,0,0
943661946,0,-0.480391,-0.764232,0.36872,0.656252,0.00692129,-0.00227266,0.754507,0.0324454,-0.217024,-0.00371193,0.0056553,-0.0134276,1.70983,0.0135401,0,0
943696850,0,-0.467694,-0.761234,0.368959,0.656563,0.0176998,0.00699178,0.754031,0.0104983,-0.144799,0.0186717,0.0337978,-0.0175123,1.70848,0.0153392,0,0
943725217,0,-0.463157,-0.760414,0.369389,0.65704,0.0120182,-0.000991799,0.753759,0.00142853,-0.138863,0.00659928,0.014301,-0.0194222,1.70756,0.0190683,0,0
943761904,0,-0.463157,-0.760414,0.369389,0.65704,0.0120182,-0.000991799,0.753759,0.00142853,-0.138863,0.00659928,0.014301,-0.0194222,1.70756,0.0190683,0,0
943796058,0,-0.457894,-0.759893,0.369182,0.657728,0.00520837,-0.0103823,0.753166,-0.0130579,-0.135569,-0.0153941,-0.00879002,-0.0215047,1.70597,0.0215047,0,0
943824365,0,-0.452702,-0.759878,0.368208,0.657973,0.00361068,-0.0124669,0.75293,-0.0231531,-0.165307,-0.0330026,-0.0140257,-0.0218447,1.70535,0.022258,0,0
943861908,0,-0.44674,-0.760031,0.366899,0.657703,0.00784142,-0.00815348,0.753193,-0.0268699,-0.165535,-0.040714,-0.00196814,-0.0225392,1.70597,0.022258,0,0
943895689,0,-0.440778,-0.760187,0.365382,0.657136,0.0153463,0.00209134,0.753613,-0.0296182,-0.151461,-0.0359806,0.0233283,-0.0203832,1.70712,0.0206493,0,0
943925945,0,-0.435758,-0.7605,0.363876,0.656542,0.0208223,0.00936523,0.753944,-0.0311205,-0.136552,-0.0397521,0.0414826,-0.0191015,1.70829,0.0192715,0,0
943963197,0,-0.431429,-0.760965,0.361989,0.656042,0.0238552,0.0125969,0.754242,-0.0275361,-0.0935715,-0.0427854,0.0503331,-0.0194582,1.70935,0.0192715,0,0
943995527,0,-0.428861,-0.761397,0.360016,0.655951,0.023507,0.0127747,0.754329,-0.0254916,-0.0711886,-0.0628439,0.0501413,-0.0187059,1.70962,0.0192085,0,0
944025067,0,-0.427203,-0.761928,0.357814,0.656425,0.0224444,0.0108978,0.753979,-0.0206558,-0.0360418,-0.059545,0.0459243,-0.0195392,1.70846,0.0195392,0,0
944062276,0,-0.427203,-0.761928,0.357814,0.656425,0.0224444,0.0108978,0.753979,-0.0206558,-0.0360418,-0.059545,0.0459243,-0.0195392,1.70846,0.0195392,0,0
944096249,0,-0.426048,-0.763255,0.353323,0.658129,0.0113502,-0.00305244,0.752814,-0.0181292,-0.00230737,-0.0673408,0.0103464,-0.0211085,1.7047,0.0215396,0,0
944124108,0,-0.425533,-0.764,0.350571,0.659081,0.0021083,-0.00984774,0.752005,-0.0292636,-0.0249148,-0.0823729,-0.0120339,-0.0161525,1.70241,0.0176078,0,0
944162296,0,-0.424278,-0.764843,0.347752,0.659629,-0.000923381,-0.0117039,0.7515,-0.0337906,-0.0374414,-0.0967365,-0.0188121,-0.0140531,1.70095,0.0176078,0,0
944196035,0,-0.421797,-0.766011,0.343911,0.659286,-0.00077563,-0.011277,0.751807,-0.0397883,-0.0616929,-0.0908835,-0.0179816,-0.0137037,1.70187,0.0137801,0,0
944224201,0,-0.421797,-0.766011,0.343911,0.659286,-0.00077563,-0.011277,0.751807,-0.0397883,-0.0616929,-0.0908835,-0.0179816,-0.0137037,1.70187,0.0139438,0,0
944262351,0,-0.419567,-0.766968,0.341132,0.658507,-0.00224093,-0.0130164,0.752459,-0.0360126,-0.0653458,-0.0779224,-0.022544,-0.0137708,1.70393,0.0139229,0,0
944295496,0,-0.416754,-0.767935,0.338793,0.657804,-0.00173259,-0.0125661,0.753083,-0.0355663,-0.0737442,-0.0674858,-0.0212097,-0.0139229,1.7058,0.0139229,0,0
944323707,0,-0.413035,-0.769035,0.33633,0.657128,0.00100079,-0.0108182,0.753701,-0.0432412,-0.0968531,-0.0607954,-0.0149944,-0.0157271,1.7076,0.017372,0,0
944363240,0,-0.409515,-0.770051,0.334451,0.65646,0.00464189,-0.0109315,0.754267,-0.038851,-0.0933998,-0.0516492,-0.0103987,-0.0213563,1.70935,0.017372,0,0
944395702,0,-0.406153,-0.771015,0.33303,0.655834,0.0111354,-0.0144699,0.754684,-0.0402422,-0.0843477,-0.0368239,-0.00723913,-0.0357948,1.71086,0.029941,0,0
944423907,0,-0.402868,-0.772016,0.331806,0.655208,0.0208804,-0.0221207,0.754836,-0.0374637,-0.0951528,-0.0247713,-0.00604412,-0.0605468,1.71206,0.0630383,0,0
944467415,0,-0.399446,-0.772494,0.330968,0.654791,0.0253875,-0.0268793,0.754905,-0.0184706,-0.103947,-0.0247428,-0.00735559,-0.0735973,1.71286,0.0630383,0,0
944501163,0,-0.395858,-0.772197,0.330434,0.654598,0.0281408,-0.0279774,0.754935,0.00207217,-0.0972453,-0.00780822,-0.00541741,-0.0791997,1.71314,0.0768668,0,0
944526136,0,-0.392338,-0.771141,0.330405,0.654862,0.0291999,-0.0302351,0.754579,0.0213127,-0.1129,-0.00205737,-0.0074118,-0.0837649,1.71237,0.0837648,0,0
944562725,0,-0.3882,-0.768943,0.330047,0.6554,0.0279389,-0.0304027,0.754152,0.0472105,-0.116943,-0.0202325,-0.00926557,-0.0820844,1.71107,0.0837648,0,0
944592087,0,-0.384458,-0.766179,0.329595,0.655816,0.0261453,-0.0272109,0.753977,0.069772,-0.115719,-0.0160788,-0.00675893,-0.0751874,1.71008,0.0800973,0,0
944628678,0,-0.380909,-0.762855,0.329315,0.656112,0.0262058,-0.0245274,0.753809,0.0833119,-0.111723,-0.0178762,-0.00259689,-0.0717553,1.70925,0.0723076,0,0
944660516,0,-0.380909,-0.762855,0.329315,0.656112,0.0262058,-0.0245274,0.753809,0.0833119,-0.111723,-0.0178762,-0.00259689,-0.0717553,1.70925,0.0723076,0,0
944692776,0,-0.376538,-0.758474,0.328522,0.656434,0.0323653,-0.0179089,0.753476,0.099652,-0.114664,-0.0265044,0.0155448,-0.0723481,1.70767,0.0723481,0,0
944729790,0,-0.374999,-0.755388,0.327965,0.658882,0.0337438,-0.0229625,0.751138,0.0424898,0.0187188,-0.0329209,0.0100033,-0.0810403,1.70106,0.0846189,0,0
944759699,0,-0.380058,-0.755787,0.325692,0.662339,0.0377049,-0.0243827,0.747857,-0.0120901,0.212901,-0.058902,0.013531,-0.0888117,1.69133,0.0846189,0,0
944794723,0,-0.388178,-0.756732,0.323397,0.664126,0.0380227,-0.022121,0.746325,0.0218632,0.212948,-0.0728783,0.0175511,-0.0862437,1.68646,0.0884741,0,0
944825951,0,-0.395052,-0.755818,0.321426,0.662327,0.0367732,-0.006145,0.748286,0.0522403,0.206362,-0.0580133,0.0396048,-0.0632159,1.69127,0.0567857,0,0
944865335,0,-0.403133,-0.754538,0.320511,0.660126,0.027357,-0.00195183,0.750655,0.0607692,0.234854,-0.0232012,0.0332256,-0.0436621,1.69823,0.0567857,0,0
944895344,0,-0.412078,-0.753367,0.320482,0.658461,0.015545,-0.00365886,0.752446,0.0603569,0.241982,-0.00733704,0.0149719,-0.0282157,1.70362,0.031916,0,0
944925580,0,-0.422377,-0.752137,0.320313,0.657769,0.00571396,-0.00753747,0.753161,0.0620823,0.245297,-0.00737221,-0.00383759,-0.0185239,1.70584,0.0185239,0,0
944957414,0,-0.422377,-0.752137,0.320313,0.657769,0.00571396,-0.00753747,0.753161,0.0620823,0.245297,-0.00737221,-0.00383759,-0.0185239,1.70584,0.0185239,0,0
944990686,0,-0.439096,-0.749869,0.3192,0.657806,0.00431218,-0.00680962,0.753144,0.0652653,0.225434,-0.0190412,-0.00458465,-0.0154548,1.70577,0.0149708,0,0
945028429,0,-0.446747,-0.748697,0.318547,0.657576,0.005105,-0.00612563,0.753346,0.066213,0.223922,-0.0158352,-0.00251591,-0.0157485,1.70636,0.0157467,0,0
945061479,0,-0.446747,-0.748697,0.318547,0.657576,0.005105,-0.00612563,0.753346,0.066213,0.223922,-0.0158352,-0.00251591,-0.0157485,1.70636,0.0157467,0,0
945092794,0,-0.454233,-0.747714,0.318319,0.657136,0.00396858,-0.00724553,0.753726,0.053402,0.205142,0.00312509,-0.00570721,-0.0155057,1.70755,0.0158301,0,0
945129536,0,-0.468813,-0.746322,0.31866,0.656009,0.00434976,-0.0132923,0.754624,0.049909,0.208556,0.00622192,-0.014359,-0.0240069,1.71056,0.0218846,0,0
945159711,0,-0.468813,-0.746322,0.31866,0.656009,0.00434976,-0.0132923,0.754624,0.049909,0.208556,0.00622192,-0.014359,-0.0240069,1.71056,0.0218846,0,0
945190570,0,-0.477095,-0.745389,0.318745,0.656016,0.00376808,-0.0194602,0.754487,0.058914,0.206311,0.00241428,-0.0244354,-0.0312235,1.71058,0.0312235,0,0
945228591,0,-0.484586,-0.744324,0.318529,0.656214,-0.00301961,-0.0293121,0.753999,0.0579056,0.204454,-0.00440159,-0.048212,-0.033923,1.71007,0.0336179,0,0
945259851,0,-0.491433,-0.743243,0.317796,0.656515,-0.00695919,-0.0327568,0.753569,0.0523389,0.17085,-0.0130819,-0.0585712,-0.032528,1.70919,0.0336179,0,0
945289937,0,-0.49732,-0.742125,0.317102,0.656983,-0.0097943,-0.0355319,0.753004,0.0555009,0.161803,-0.0115901,-0.0664636,-0.0319429,1.70785,0.0320193,0,0
945328414,0,-0.50233,-0.740893,0.31634,0.657505,-0.0138155,-0.0383044,0.752349,0.0507131,0.126666,-0.0172464,-0.0759102,-0.0295869,1.70626,0.0288652,0,0
945360263,0,-0.505997,-0.739617,0.315375,0.658243,-0.0167326,-0.0374244,0.751689,0.04762,0.0678415,-0.0256951,-0.0783944,-0.0241156,1.7041,0.0288652,0,0
945392788,0,-0.507899,-0.737996,0.31413,0.658976,-0.0109716,-0.0253475,0.751657,0.040059,0.030837,-0.0259955,-0.0525971,-0.0169138,1.70246,0.0200841,0,0
945428683,0,-0.508742,-0.736822,0.313551,0.659134,-0.00755303,-0.0181765,0.751768,0.0359931,0.0309217,-0.0142381,-0.0372975,-0.0126055,1.70215,0.0126055,0,0
945462040,0,-0.50979,-0.735823,0.312928,0.659309,-0.00409572,-0.0117281,0.75177,0.0232541,0.0295525,-0.0202437,-0.0230374,-0.00930696,1.70177,0.0126055,0,0
945489754,0,-0.50979,-0.735823,0.312928,0.659309,-0.00409572,-0.0117281,0.75177,0.0232541,0.0295525,-0.0202437,-0.0230374,-0.00930696,1.70177,0.0088198,0,0
945543579,0,-0.511941,-0.735941,0.311802,0.658559,-0.00312969,-0.0095821,0.752462,-0.018508,0.0292264,-0.015646,-0.0185441,-0.00791089,1.70377,0.00870552,0,0
945566928,0,-0.512937,-0.737174,0.311185,0.658081,-0.00523548,-0.0114919,0.752842,-0.0400543,0.0259142,-0.020797,-0.0241968,-0.00724223,1.70501,0.00870552,0,0
945591541,0,-0.512937,-0.737174,0.311185,0.658081,-0.00523548,-0.0114919,0.752842,-0.0400543,0.0259142,-0.020797,-0.0241968,-0.00724223,1.70501,0.00777776,0,0
945628108,0,-0.513513,-0.739203,0.31049,0.657542,-0.00522776,-0.0141764,0.753266,-0.0579765,0.0292905,-0.0142082,-0.0282376,-0.0107676,1.70644,0.0149016,0,0
945660213,0,-0.513762,-0.742268,0.310015,0.657169,-0.00432121,-0.0186841,0.753499,-0.0773761,0.0123296,-0.00832423,-0.0338484,-0.0180461,1.70746,0.0190492,0,0
945690723,0,-0.513847,-0.744905,0.309917,0.657332,-0.00761984,-0.0232201,0.753205,-0.0943828,0.000682812,-0.00417578,-0.0450198,-0.0190492,1.70695,0.0190492,0,0
945728804,0,-0.513173,-0.749031,0.309768,0.65795,-0.0102462,-0.0253997,0.752564,-0.116537,-0.0180359,-0.00428725,-0.0517442,-0.0180027,1.70522,0.017619,0,0
945759634,0,-0.511557,-0.752973,0.309454,0.658627,-0.0065467,-0.01916,0.752197,-0.123088,-0.0387237,-0.00866026,-0.037461,-0.0153903,1.70354,0.017619,0,0
945789722,0,-0.509563,-0.757397,0.309398,0.659296,-0.00108412,-0.013337,0.751764,-0.132779,-0.0296279,0.00225241,-0.0214865,-0.0159568,1.70184,0.0154537,0,0
945828430,0,-0.5079,-0.762286,0.309673,0.659772,0.00282546,-0.0151856,0.751307,-0.149582,-0.0210116,0.00899846,-0.0190966,-0.024286,1.70058,0.0261396,0,0
945860280,0,-0.5063,-0.767497,0.30953,0.659939,0.00759648,-0.0205878,0.750998,-0.155079,-0.0310003,0.000959324,-0.0209135,-0.0385929,1.7001,0.0261396,0,0
945891281,0,-0.504556,-0.77266,0.309003,0.659957,0.0132372,-0.0282324,0.750656,-0.151554,-0.0410111,-0.0140938,-0.0249572,-0.0571686,1.69993,0.0492943,0,0
945929555,0,-0.502592,-0.777367,0.308264,0.659909,0.0178267,-0.0334335,0.750389,-0.134832,-0.049918,-0.0146364,-0.0267186,-0.0709396,1.69988,0.0709396,0,0
945961036,0,-0.502592,-0.777367,0.308264,0.659909,0.0178267,-0.0334335,0.750389,-0.134832,-0.049918,-0.0146364,-0.0267186,-0.0709396,1.69988,0.0709396,0,0
945990423,0,-0.497656,-0.784522,0.306432,0.659522,0.0268255,-0.0380077,0.750245,-0.0799423,-0.0570607,-0.0147879,-0.0217369,-0.0905087,1.70031,0.0870156,0,0
946028455,0,-0.495415,-0.786253,0.305784,0.659292,0.0273069,-0.035739,0.750541,-0.0549041,-0.0599521,-0.0162329,-0.0177104,-0.0882292,1.70084,0.0895019,0,0
946060093,0,-0.495415,-0.786253,0.305784,0.659292,0.0273069,-0.035739,0.750541,-0.0549041,-0.0599521,-0.0162329,-0.0177104,-0.0882292,1.70084,0.0895019,0,0
946090886,0,-0.493185,-0.787195,0.304985,0.658954,0.0258521,-0.0333455,0.750999,-0.0346662,-0.0627376,-0.0238975,-0.01607,-0.082871,1.70184,0.0818768,0,0
946132801,0,-0.489086,-0.787488,0.304007,0.658548,0.0220506,-0.0306117,0.751593,-0.00631216,-0.0744842,-0.0146025,-0.0170192,-0.0735309,1.7032,0.0755777,0,0
946161008,0,-0.489086,-0.787488,0.304007,0.658548,0.0220506,-0.0306117,0.751593,-0.00631216,-0.0744842,-0.0146025,-0.0170192,-0.0735309,1.7032,0.0755777,0,0
946191471,0,-0.486741,-0.786913,0.303543,0.65832,0.0224166,-0.028451,0.751867,0.00902348,-0.0767453,-0.0204169,-0.0133023,-0.0712284,1.70375,0.0712284,0,0
946228544,0,-0.484289,-0.785542,0.302684,0.657634,0.0221525,-0.0281756,0.752485,0.0337781,-0.0592051,-0.0309425,-0.0133003,-0.0704556,1.70559,0.0707741,0,0
946259782,0,-0.482353,-0.783831,0.301519,0.656725,0.0217593,-0.0306055,0.753194,0.0459203,-0.0490664,-0.0326216,-0.0175717,-0.0730416,1.70807,0.0707741,0,0
946291937,0,-0.480694,-0.781463,0.30036,0.656195,0.0210559,-0.0334198,0.753556,0.0647899,-0.0584178,-0.0360769,-0.022801,-0.0756655,1.70957,0.0750887,0,0
946328336,0,-0.478297,-0.778137,0.299249,0.656043,0.0209652,-0.034334,0.75365,0.0794668,-0.0783266,-0.0328648,-0.0243173,-0.0767253,1.70999,0.0767253,0,0
946360674,0,-0.476384,-0.775253,0.298482,0.655991,0.0211921,-0.0341374,0.753698,0.082312,-0.0860395,-0.0352751,-0.0237271,-0.0768081,1.71011,0.0767253,0,0
946390757,0,-0.473118,-0.771083,0.297654,0.656287,0.0223651,-0.0315566,0.75352,0.0991582,-0.0936966,-0.0239953,-0.0182538,-0.0751963,1.7092,0.076014,0,0
946428210,0,-0.470049,-0.767084,0.297312,0.656599,0.0230054,-0.0287915,0.753339,0.102055,-0.0984404,-0.0184744,-0.013204,-0.0725343,1.70829,0.0726466,0,0
946460576,0,-0.470049,-0.767084,0.297312,0.656599,0.0230054,-0.0287915,0.753339,0.102055,-0.0984404,-0.0184744,-0.013204,-0.0725343,1.70829,0.0726466,0,0
946491532,0,-0.463364,-0.758704,0.295866,0.65641,0.0244657,-0.024376,0.753613,0.106907,-0.107293,-0.0389247,-0.00463207,-0.0689313,1.70861,0.0699437,0,0
946528829,0,-0.460488,-0.754227,0.294519,0.655822,0.0218692,-0.0244399,0.754203,0.108921,-0.108592,-0.0495558,-0.00819815,-0.0650899,1.71038,0.0660955,0,0
946567824,0,-0.460488,-0.754227,0.294519,0.655822,0.0218692,-0.0244399,0.754203,0.108921,-0.108592,-0.0495558,-0.00819815,-0.0650899,1.71038,0.0660955,0,0
946601021,0,-0.456784,-0.74882,0.29281,0.655524,0.0161044,-0.0226967,0.754662,0.117985,-0.109176,-0.0471634,-0.0131626,-0.0540896,1.71152,0.0540896,0,0
946624664,0,-0.453477,-0.744831,0.29165,0.655487,0.0130526,-0.0203096,0.75482,0.112614,-0.132971,-0.0417949,-0.0135636,-0.0463468,1.71175,0.0414406,0,0
946656743,0,-0.448794,-0.739745,0.290907,0.655477,0.00767067,-0.0186611,0.754945,0.103426,-0.147146,-0.0214441,-0.018133,-0.0360535,1.71194,0.0414406,0,0
946691888,0,-0.448794,-0.739745,0.290907,0.655477,0.00767067,-0.0186611,0.754945,0.103426,-0.147146,-0.0214441,-0.018133,-0.0360535,1.71194,0.0289727,0,0
946727385,0,-0.438662,-0.731774,0.290835,0.655782,0.00283098,-0.0154202,0.754787,0.0827504,-0.166203,-6.31874e-05,-0.0195721,-0.0245007,1.71118,0.0226664,0,0
946756833,0,-0.432335,-0.727792,0.290956,0.655698,-0.00121753,-0.014129,0.75489,0.0695866,-0.189186,-0.00920403,-0.0229335,-0.0166912,1.7114,0.0226664,0,0
946789912,0,-0.427091,-0.72514,0.290643,0.655546,-0.00149428,-0.0105175,0.755081,0.0554379,-0.20024,-0.0183074,-0.0178443,-0.011533,1.71179,0.0130823,0,0
946824696,0,-0.420458,-0.722556,0.29,0.6553,0.000490531,-0.00579686,0.755346,0.0397934,-0.197272,-0.0204214,-0.00811476,-0.00833851,1.71244,0.00816519,0,0
946859076,0,-0.420458,-0.722556,0.29,0.6553,0.000490531,-0.00579686,0.755346,0.0397934,-0.197272,-0.0204214,-0.00811476,-0.00833851,1.71244,0.00816519,0,0
946890265,0,-0.406445,-0.719208,0.29004,0.655427,0.00789559,-0.00049571,0.755217,0.00456716,-0.185668,0.0126085,0.00960215,-0.0125759,1.71198,0.0109263,0,0
946924138,0,-0.399787,-0.718476,0.290483,0.65593,0.00626905,-0.00225599,0.754792,-0.0101911,-0.192584,0.00917422,0.0048189,-0.0124235,1.7107,0.0125777,0,0
946958688,0,-0.399787,-0.718476,0.290483,0.65593,0.00626905,-0.00225599,0.754792,-0.0101911,-0.192584,0.00917422,0.0048189,-0.0124235,1.7107,0.0125777,0,0
946990950,0,-0.393133,-0.718145,0.290691,0.656645,0.00257159,-0.00557846,0.754175,-0.0191239,-0.196218,0.000689029,-0.00503736,-0.0112052,1.70886,0.0115381,0,0
947027484,0,-0.390681,-0.720149,0.289039,0.657498,0.00354367,-0.0118096,0.753356,-0.0434692,0.215359,-0.0447681,-0.013137,-0.0208704,1.70661,0.0190416,0,0
947057659,0,-0.390681,-0.720149,0.289039,0.657498,0.00354367,-0.0118096,0.753356,-0.0434692,0.215359,-0.0447681,-0.013137,-0.0208704,1.70661,0.0190416,0,0
947090284,0,-0.398549,-0.722863,0.286904,0.657506,0.00250993,-0.0146742,0.753302,-0.0494178,0.172065,-0.058484,-0.0188138,-0.0230803,1.70661,0.0230803,0,0
947124223,0,-0.405108,-0.725877,0.284588,0.655155,0.00164276,-0.0144897,0.755354,-0.058808,0.163028,-0.0477851,-0.019743,-0.0214693,1.71284,0.0207249,0,0
947159250,0,-0.409837,-0.728604,0.283165,0.651225,0.00278088,-0.0131135,0.758767,-0.0625673,0.131878,-0.0263528,-0.0162827,-0.0213014,1.72322,0.0207249,0,0
947189731,0,-0.414425,-0.731448,0.282764,0.645222,0.00498146,-0.0143817,0.763844,-0.0591796,0.134592,0.00167807,-0.0155483,-0.0261718,1.73897,0.0247433,0,0
947228712,0,-0.418744,-0.734189,0.283092,0.637496,0.00745865,-0.0142221,0.770286,-0.0555425,0.119138,0.0123394,-0.0124063,-0.029628,1.75908,0.029728,0,0
947260418,0,-0.422485,-0.73675,0.28372,0.627004,0.0105596,-0.010376,0.778875,-0.0499053,0.114196,0.0212099,-0.00292263,-0.0294652,1.78606,0.029728,0,0
947290849,0,-0.426705,-0.73938,0.284815,0.613847,0.0124158,-0.00872462,0.789279,-0.0443265,0.138313,0.0345854,0.00147113,-0.0303148,1.81954,0.0300243,0,0
947328299,0,-0.431523,-0.742089,0.286152,0.600098,0.0094084,-0.0091997,0.799819,-0.0383101,0.147321,0.0432105,-0.00342543,-0.0260944,1.85426,0.0260944,0,0
947360984,0,-0.431523,-0.742089,0.286152,0.600098,0.0094084,-0.0091997,0.799819,-0.0383101,0.147321,0.0432105,-0.00342543,-0.0260944,1.85426,0.0260944,0,0
947390277,0,-0.441105,-0.7484,0.28943,0.581024,0.00273605,-0.00873253,0.813835,-0.0512118,0.144326,0.0390546,-0.0110357,-0.0146015,1.90164,0.0163438,0,0
947428139,0,-0.446268,-0.752536,0.290924,0.576567,0.00173331,-0.0104927,0.816981,-0.0594726,0.148804,0.0439312,-0.0151481,-0.0149322,1.91258,0.0143947,0,0
947460784,0,-0.446268,-0.752536,0.290924,0.576567,0.00173331,-0.0104927,0.816981,-0.0594726,0.148804,0.0439312,-0.0151481,-0.0149322,1.91258,0.0143947,0,0
947490509,0,-0.450185,-0.756294,0.292289,0.576333,0.00164518,-0.0118882,0.817127,-0.0679048,0.124966,0.0417718,-0.0175353,-0.0163925,1.91317,0.0163073,0,0
947523969,0,-0.453427,-0.759796,0.293482,0.577961,0.00140569,-0.0111355,0.815987,-0.0644228,0.120294,0.0341109,-0.0165506,-0.0151663,1.90917,0.0150465,0,0
947558595,0,-0.456244,-0.763428,0.294619,0.580231,0.00241717,-0.00952775,0.814393,-0.0721412,0.111711,0.0342206,-0.0127154,-0.0149942,1.9036,0.0150465,0,0
947590278,0,-0.458693,-0.767056,0.295712,0.581706,0.00345434,-0.00720166,0.81336,-0.0788286,0.101139,0.0361017,-0.00769711,-0.0139982,1.89995,0.0139982,0,0
947632133,0,-0.463383,-0.774174,0.298315,0.581717,0.00212737,-0.0118541,0.813302,-0.0748653,0.0793161,0.0418204,-0.0168102,-0.0172527,1.89996,0.0167857,0,0
947666690,0,-0.463383,-0.774174,0.298315,0.581717,0.00212737,-0.0118541,0.813302,-0.0748653,0.0793161,0.0418204,-0.0168102,-0.0172527,1.89996,0.0167857,0,0
947694291,0,-0.46554,-0.778084,0.299837,0.580573,0.00298387,-0.0116437,0.814119,-0.0796643,0.0864175,0.0414884,-0.0154972,-0.0183795,1.90277,0.0180254,0,0
947727704,0,-0.466913,-0.781215,0.300955,0.579489,0.00311176,-0.0134889,0.814863,-0.0807953,0.0820183,0.0428132,-0.0183817,-0.0207061,1.90544,0.0220448,0,0
947758669,0,-0.468312,-0.785326,0.302414,0.579154,0.00747369,-0.0136499,0.815069,-0.0887796,0.0495224,0.0311877,-0.0136001,-0.0279975,1.90623,0.0220448,0,0
947795694,0,-0.469368,-0.788964,0.303131,0.578926,0.0160311,-0.0142593,0.815098,-0.0816751,0.06824,0.0249257,-0.0046881,-0.042657,1.90654,0.0346847,0,0
947825813,0,-0.470878,-0.79244,0.303826,0.578726,0.0217478,-0.0219413,0.814937,-0.0643077,0.0792563,0.0282225,-0.0106093,-0.0608797,1.90691,0.0608797,0,0
947855790,0,-0.470878,-0.79244,0.303826,0.578726,0.0217478,-0.0219413,0.814937,-0.0643077,0.0792563,0.0282225,-0.0106093,-0.0608797,1.90691,0.0608797,0,0
947894548,0,-0.472604,-0.795109,0.304345,0.579115,0.0232735,-0.0256246,0.814511,-0.0502048,0.0709327,0.00359953,-0.0148214,-0.0676438,1.90596,0.0679464,0,0
947926134,0,-0.476195,-0.79964,0.303924,0.579336,0.028172,-0.0244186,0.814236,-0.0428735,0.07115,0.0119891,-0.00714255,-0.0742386,1.90504,0.0732113,0,0
947956615,0,-0.476195,-0.79964,0.303924,0.579336,0.028172,-0.0244186,0.814236,-0.0428735,0.07115,0.0119891,-0.00714255,-0.0742386,1.90504,0.0732113,0,0
947994664,0,-0.478605,-0.80152,0.304506,0.580163,0.0300344,-0.0292139,0.813422,-0.0153056,0.0748746,0.0128412,-0.0127208,-0.0828537,1.90301,0.085166,0,0
948025728,0,-0.48174,-0.802364,0.305,0.581161,0.0305411,-0.0320497,0.812583,0.0188323,0.0706272,0.0106578,-0.0166513,-0.0869962,1.90061,0.0865344,0,0
948057784,0,-0.484425,-0.801907,0.304824,0.581062,0.0305374,-0.0304559,0.812716,0.0421715,0.0600137,-0.0161509,-0.0140671,-0.0851327,1.9008,0.0865344,0,0
948094843,0,-0.487257,-0.800579,0.304241,0.580419,0.0291836,-0.0262443,0.813372,0.0638825,0.0596292,-0.0204875,-0.00884229,-0.0780188,1.90235,0.0780188,0,0
948126825,0,-0.490418,-0.798779,0.303745,0.580166,0.0274481,-0.022585,0.813722,0.0801865,0.0628424,-0.0216105,-0.00491938,-0.0709358,1.903,0.0695632,0,0
948160864,0,-0.493764,-0.79667,0.303244,0.579984,0.0276952,-0.0208688,0.81389,0.0919484,0.06864,-0.0237794,-0.00184871,-0.0693445,1.90338,0.0695632,0,0
948195227,0,-0.497907,-0.793854,0.302381,0.579778,0.0276553,-0.0224296,0.813996,0.103932,0.0741098,-0.036546,-0.0044586,-0.0710908,1.90394,0.0707048,0,0
948225836,0,-0.501272,-0.79131,0.301085,0.579169,0.0266132,-0.0248343,0.814394,0.121481,0.0852798,-0.0532358,-0.00964803,-0.0721764,1.90558,0.0725377,0,0
948257660,0,-0.505525,-0.787953,0.299269,0.578325,0.0260918,-0.0265328,0.814958,0.133484,0.0906568,-0.0573781,-0.0131027,-0.0732823,1.90774,0.0725377,0,0
948294521,0,-0.509812,-0.784181,0.297477,0.57778,0.0248919,-0.028501,0.815315,0.141999,0.0840817,-0.0591872,-0.0177594,-0.0735905,1.90922,0.0736552,0,0
